Id,Street,Alley,LandContour,Utilities,HouseStyle,YearBuilt,Heating,CentralAir,GarageType,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,SalePrice
918,Pave,,Lvl,AllPub,1Story,1956,GasA,Y,Attchd,TA,TA,Y,0,0,0,0,0,0,135000
919,Pave,,Lvl,AllPub,2Story,1991,GasA,Y,Attchd,TA,TA,Y,72,192,224,0,0,0,238000
920,Pave,,Lvl,AllPub,1Story,1958,GasA,Y,Attchd,TA,TA,Y,0,51,0,0,190,0,176500
921,Pave,,Lvl,AllPub,2Story,1994,GasA,Y,Attchd,TA,TA,Y,300,87,0,0,0,0,201000
922,Pave,,Lvl,AllPub,1.5Fin,1900,GasA,Y,,,,N,0,70,0,0,0,0,145900
923,Pave,,Lvl,AllPub,1Story,2005,GasA,Y,Attchd,TA,TA,Y,100,0,0,23,0,0,169990
924,Pave,,Lvl,AllPub,1Story,1993,GasA,Y,Attchd,TA,TA,Y,0,69,0,0,0,0,193000
925,Pave,,Lvl,AllPub,1Story,1980,GasA,Y,Attchd,TA,TA,Y,384,131,0,0,0,0,207500
926,Pave,,Lvl,AllPub,1Story,1977,GasA,Y,Attchd,TA,TA,Y,180,0,0,0,0,0,175000
927,Pave,,Lvl,AllPub,2Story,2003,GasA,Y,BuiltIn,TA,TA,Y,104,100,0,0,0,0,285000
928,Pave,,Lvl,AllPub,2Story,1968,GasA,Y,Attchd,TA,TA,Y,0,43,0,0,0,0,176000
929,Pave,,Lvl,AllPub,1Story,2001,GasA,Y,Attchd,TA,TA,Y,202,151,0,0,0,0,236500
930,Pave,,Lvl,AllPub,2Story,1997,GasA,Y,BuiltIn,TA,TA,Y,0,0,0,0,0,0,222000
931,Pave,,HLS,AllPub,1Story,2007,GasA,Y,Attchd,TA,TA,Y,100,18,0,0,0,0,201000
932,Pave,,Lvl,AllPub,1Story,1965,GasA,Y,Detchd,TA,TA,Y,0,0,0,0,0,0,117500
933,Pave,,Lvl,AllPub,1Story,2006,GasA,Y,Attchd,TA,TA,Y,0,191,0,0,0,0,320000
934,Pave,,Lvl,AllPub,1Story,2004,GasA,Y,Attchd,TA,TA,Y,192,36,0,0,0,0,190000
935,Pave,,HLS,AllPub,1Story,1960,GasA,Y,Attchd,TA,TA,Y,0,0,0,0,0,0,242000
936,Pave,,Lvl,AllPub,1Story,1926,GasA,Y,Detchd,TA,TA,Y,0,0,32,0,0,0,79900
937,Pave,,Lvl,AllPub,1Story,2003,GasA,Y,Attchd,TA,TA,Y,0,41,0,0,0,0,184900
938,Pave,,Lvl,AllPub,2Story,2005,GasA,Y,Attchd,TA,TA,Y,0,48,0,0,0,0,253000
939,Pave,,Lvl,AllPub,2Story,2006,GasA,Y,Attchd,TA,TA,Y,0,90,0,0,0,0,239799
940,Pave,,Lvl,AllPub,2Story,1940,GasA,Y,Attchd,TA,TA,Y,56,0,318,0,0,0,244400
941,Pave,,Lvl,AllPub,1Story,1976,GasA,Y,Attchd,TA,TA,Y,40,0,0,0,0,0,150900
942,Pave,,Lvl,AllPub,2Story,1999,GasA,Y,BuiltIn,TA,TA,Y,0,0,0,168,0,0,214000
943,Pave,,Lvl,AllPub,1Story,1977,GasA,Y,,,,N,321,0,0,0,0,0,150000
944,Pave,,Low,AllPub,1Story,1967,GasA,Y,Attchd,TA,TA,P,0,0,0,0,0,0,143000
945,Pave,,Lvl,NoSeWa,SLvl,1958,GasA,Y,Basment,TA,TA,Y,0,118,0,0,233,0,137500
946,Pave,,Lvl,AllPub,1.5Fin,1890,GasA,Y,Detchd,TA,TA,Y,48,0,244,0,0,0,124900
947,Pave,,Lvl,AllPub,SLvl,1959,GasA,Y,Attchd,TA,TA,Y,86,0,0,0,0,0,143000
948,Pave,,Lvl,AllPub,1Story,2002,GasA,Y,Attchd,TA,TA,Y,0,252,0,0,0,0,270000
949,Pave,,Lvl,AllPub,2Story,2002,GasA,Y,Attchd,TA,TA,Y,144,96,0,0,0,0,192500
950,Pave,,Lvl,AllPub,1Story,1972,GasA,Y,Attchd,TA,TA,Y,0,0,0,0,0,0,197500
951,Pave,,Lvl,AllPub,1Story,1950,GasA,Y,Detchd,TA,TA,Y,194,0,0,0,0,0,129000
952,Pave,,Lvl,AllPub,1Story,1965,GasA,Y,Detchd,TA,TA,Y,421,0,0,0,0,0,119900
953,Pave,,Lvl,AllPub,SFoyer,1972,GasA,Y,Detchd,TA,TA,Y,192,0,0,0,0,0,133900
954,Pave,,Lvl,AllPub,2Story,1969,GasA,Y,Attchd,TA,TA,Y,305,189,0,0,0,0,172000
955,Pave,,Lvl,AllPub,SFoyer,1975,GasA,Y,,,,Y,0,0,0,0,0,0,127500
956,Pave,,HLS,AllPub,2Story,1946,GasA,N,Attchd,TA,TA,Y,0,0,0,0,0,0,145000
957,Pave,,Lvl,AllPub,2Story,1980,GasA,Y,Attchd,TA,TA,Y,150,0,0,0,0,0,124000
958,Pave,,Lvl,AllPub,1Story,1962,GasA,Y,Detchd,TA,TA,Y,0,0,0,0,0,0,132000
959,Pave,,Lvl,AllPub,1Story,2003,GasA,Y,Attchd,TA,TA,Y,0,39,0,0,0,0,185000
960,Pave,,Lvl,AllPub,2Story,1999,GasA,Y,Detchd,TA,TA,Y,0,44,0,0,0,0,155000
961,Pave,,Lvl,AllPub,1Story,1958,GasA,Y,,,,Y,117,0,0,0,0,0,116500
962,Pave,,Lvl,AllPub,2Story,1977,GasA,Y,Attchd,TA,TA,Y,550,282,0,0,0,0,272000
963,Pave,,Lvl,AllPub,2Story,1976,GasA,Y,Detchd,TA,TA,Y,48,0,0,0,0,0,155000
964,Pave,,Lvl,AllPub,1Story,2007,GasA,Y,Attchd,TA,TA,Y,288,136,0,0,0,0,239000
965,Pave,,Lvl,AllPub,2Story,2002,GasA,Y,BuiltIn,TA,TA,Y,0,40,0,0,0,0,214900
966,Pave,,Lvl,AllPub,2Story,2005,GasA,Y,Attchd,TA,TA,Y,0,72,0,0,0,0,178900
967,Pave,,HLS,AllPub,1.5Fin,1940,GasA,Y,Detchd,TA,TA,Y,0,70,0,0,0,0,160000
968,Pave,,Lvl,AllPub,1Story,1955,GasA,Y,Attchd,TA,TA,Y,0,0,0,0,0,0,135000
969,Pave,,Lvl,AllPub,1.5Fin,1910,Grav,N,,,,Y,0,0,0,0,0,0,37900
970,Pave,,Lvl,AllPub,SLvl,1958,GasA,Y,Attchd,TA,TA,Y,0,0,0,0,0,0,140000
971,Pave,,Lvl,AllPub,1.5Fin,1949,GasA,N,,,,Y,0,0,0,0,0,0,135000
972,Pave,,Lvl,AllPub,2Story,2003,GasA,Y,BuiltIn,TA,TA,Y,0,27,0,0,0,0,173000
973,Pave,,Lvl,AllPub,1Story,1979,GasA,Y,Attchd,TA,TA,Y,28,0,0,0,0,0,99500
974,Pave,,Lvl,AllPub,1Story,2007,GasA,Y,Attchd,TA,TA,Y,0,120,0,0,0,0,182000
975,Pave,,Lvl,AllPub,2Story,1910,GasA,N,Detchd,TA,TA,Y,509,135,0,0,0,0,167500
976,Pave,,Lvl,AllPub,2Story,2000,GasA,Y,Detchd,TA,TA,Y,153,50,0,0,0,0,165000
977,Pave,,Bnk,AllPub,1Story,1923,GasA,Y,,,,Y,0,0,0,0,0,0,85500
978,Pave,Pave,Lvl,AllPub,1Story,2006,GasA,Y,Attchd,TA,TA,Y,0,116,0,0,0,0,199900
979,Pave,,Bnk,AllPub,1Story,1954,GasA,Y,Detchd,TA,TA,Y,0,0,0,0,0,0,110000
980,Pave,,Lvl,AllPub,1Story,1963,GasA,Y,Detchd,TA,TA,Y,0,80,0,0,0,0,139000
981,Pave,,Lvl,AllPub,SFoyer,1961,GasA,Y,Attchd,TA,TA,Y,144,76,0,0,0,0,178400
982,Pave,,Lvl,AllPub,2Story,1998,GasA,Y,Attchd,TA,TA,Y,250,0,0,0,0,0,336000
983,Pave,,Lvl,AllPub,1Story,2007,GasA,Y,Attchd,TA,TA,Y,100,16,0,0,0,0,159895
984,Pave,,Lvl,AllPub,2Story,2002,GasA,Y,Attchd,TA,TA,Y,0,0,0,0,0,0,255900
985,Pave,,Lvl,AllPub,1.5Fin,1977,GasA,Y,Attchd,TA,TA,Y,0,0,0,0,0,0,126000
986,Pave,,Lvl,AllPub,1Story,1950,GasW,N,Detchd,TA,TA,Y,0,48,0,0,0,0,125000
987,Pave,,Lvl,AllPub,1.5Fin,1910,GasA,Y,Attchd,Fa,TA,Y,394,0,0,0,0,0,117000
988,Pave,,Lvl,AllPub,1Story,2009,GasA,Y,Attchd,TA,TA,Y,168,95,0,0,0,0,395192
989,Pave,,Lvl,AllPub,2Story,1976,GasA,Y,Attchd,TA,TA,Y,0,224,0,0,0,0,195000
990,Pave,,Lvl,AllPub,2Story,2006,GasA,Y,Attchd,TA,TA,Y,0,50,0,0,0,0,197000
991,Pave,,Lvl,AllPub,2Story,1997,GasA,Y,Attchd,TA,TA,Y,0,70,0,0,0,0,348000
992,Pave,Grvl,Lvl,AllPub,2Story,1882,GasA,Y,Attchd,TA,TA,P,0,169,0,0,0,0,168000
993,Pave,,Lvl,AllPub,2Story,1964,GasA,Y,Attchd,TA,TA,Y,239,42,0,0,0,0,187000
994,Pave,,Lvl,AllPub,2Story,2005,GasA,Y,Attchd,TA,TA,Y,0,35,0,0,0,0,173900
995,Pave,,Lvl,AllPub,1Story,2006,GasA,Y,Attchd,TA,TA,Y,216,48,0,0,0,0,337500
996,Pave,,Lvl,AllPub,1.5Fin,1946,GasA,Y,Detchd,TA,TA,Y,0,57,0,0,63,0,121600
997,Pave,,Lvl,AllPub,1Story,1961,GasA,Y,Attchd,TA,TA,Y,0,319,0,0,0,0,136500
998,Pave,,Lvl,AllPub,1Story,1970,GasA,Y,Attchd,TA,TA,Y,371,0,0,0,0,0,185000
999,Pave,,Lvl,AllPub,1Story,1922,GasA,N,Detchd,TA,Fa,P,0,100,48,0,0,0,91000
1000,Pave,,Lvl,AllPub,1Story,2006,GasA,Y,Attchd,TA,TA,Y,105,61,0,0,0,0,206000
1001,Pave,,Lvl,AllPub,1Story,1952,GasW,N,Detchd,TA,Fa,Y,0,0,0,0,0,0,82000
1002,Pave,,Lvl,AllPub,1Story,1920,GasA,Y,Detchd,Fa,TA,N,0,20,94,0,0,0,86000
1003,Pave,,Lvl,AllPub,1Story,2006,GasA,Y,Attchd,TA,TA,Y,144,104,0,0,0,0,232000
1004,Pave,,Lvl,AllPub,1Story,1976,GasA,Y,Detchd,TA,TA,Y,0,0,0,0,0,0,136905
1005,Pave,,Lvl,AllPub,1Story,2005,GasA,Y,Attchd,TA,TA,Y,156,0,0,0,0,0,181000
1006,Pave,,Lvl,AllPub,SLvl,1977,GasA,Y,Attchd,TA,TA,Y,210,0,0,0,0,0,149900
1007,Pave,,Lvl,AllPub,1Story,1970,GasA,Y,Attchd,TA,TA,Y,0,0,0,0,147,0,163500
1008,Pave,,Lvl,AllPub,2Story,1970,GasA,Y,Attchd,TA,TA,Y,238,0,0,0,0,0,88000
1009,Pave,,Lvl,AllPub,1Story,2004,GasA,Y,Attchd,TA,TA,Y,100,48,0,0,180,0,240000
1010,Pave,,Lvl,AllPub,1.5Fin,1926,GasA,Y,,,,P,0,0,138,0,0,0,102000
1011,Pave,,Lvl,AllPub,1.5Fin,1948,GasA,Y,Attchd,TA,TA,Y,0,0,108,0,0,0,135000
1012,Pave,,Lvl,AllPub,1Story,1965,GasA,N,,,,Y,0,0,0,0,0,0,100000
1013,Pave,,Lvl,AllPub,2Story,1923,GasA,Y,Detchd,TA,TA,Y,96,0,112,0,53,0,165000
1014,Pave,,Lvl,AllPub,1Story,1910,GasW,N,Detchd,TA,TA,Y,0,30,226,0,0,0,85000
1015,Pave,,Lvl,AllPub,1Story,1948,GasA,Y,Detchd,TA,TA,Y,0,130,0,0,0,0,119200
1016,Pave,,Lvl,AllPub,2Story,2001,GasA,Y,Attchd,TA,TA,Y,0,45,0,0,0,0,227000
1017,Pave,,Lvl,AllPub,1Story,1996,GasA,Y,Attchd,TA,TA,Y,115,66,0,0,0,0,203000
1018,Pave,,Lvl,AllPub,1Story,1984,GasA,Y,Attchd,TA,TA,Y,63,0,0,0,0,0,187500
1019,Pave,,Lvl,AllPub,SLvl,1991,GasA,Y,Attchd,TA,TA,Y,164,0,0,0,0,0,160000
1020,Pave,,Lvl,AllPub,1Story,2005,GasA,Y,Attchd,TA,TA,Y,142,20,0,0,0,0,213490
1021,Pave,,Lvl,AllPub,1Story,2005,GasA,Y,Attchd,TA,TA,Y,252,64,0,0,0,0,176000
1022,Pave,,Lvl,AllPub,1Story,2006,GasA,Y,Attchd,TA,TA,Y,105,54,0,0,0,0,194000
1023,Pave,,Lvl,AllPub,1.5Fin,1930,GasA,Y,Detchd,Fa,Fa,Y,0,0,192,0,0,0,87000
1024,Pave,,Lvl,AllPub,1Story,2005,GasA,Y,Attchd,TA,TA,Y,156,20,0,0,0,0,191000
1025,Pave,,Lvl,AllPub,1Story,1976,GasA,Y,Attchd,TA,TA,Y,0,72,174,0,0,0,287000
1026,Pave,,Lvl,AllPub,1Story,1972,GasA,Y,Detchd,TA,TA,Y,96,0,0,0,0,0,112500
1027,Pave,,Lvl,AllPub,1Story,1960,GasA,Y,Attchd,TA,TA,Y,0,0,0,0,143,0,167500
1028,Pave,,HLS,AllPub,1Story,2007,GasA,Y,Attchd,TA,TA,Y,192,44,0,0,0,0,293077
1029,Pave,,Lvl,AllPub,1.5Fin,1941,GasA,Y,Attchd,TA,TA,Y,0,0,0,0,0,0,105000
1030,Pave,,Lvl,AllPub,2Story,1972,GasA,Y,Detchd,TA,TA,Y,0,28,0,0,0,0,118000
1031,Pave,,Lvl,AllPub,2Story,1916,GasA,Y,,,,N,0,0,228,0,0,0,160000
1032,Pave,,Lvl,AllPub,2.5Fin,1920,GasA,Y,Basment,TA,TA,Y,136,63,0,0,0,0,197000
1033,Pave,,Lvl,AllPub,2Story,1993,GasA,Y,Attchd,TA,TA,Y,209,55,0,0,0,0,310000
1034,Pave,,Lvl,AllPub,1Story,2002,GasA,Y,Attchd,TA,TA,Y,0,136,0,0,0,0,230000
1035,Pave,,Bnk,AllPub,1Story,1938,GasA,Y,Basment,Fa,TA,Y,0,0,0,0,0,0,119750
1036,Pave,,Lvl,AllPub,1Story,1957,GasA,N,Detchd,TA,TA,N,186,0,0,0,0,0,84000
1037,Pave,,HLS,AllPub,1Story,2007,GasA,Y,Attchd,TA,TA,Y,228,0,0,0,0,0,315500
1038,Pave,,Lvl,AllPub,2Story,2001,GasA,Y,BuiltIn,TA,TA,Y,0,45,0,0,189,0,287000
1039,Pave,,Lvl,AllPub,2Story,1970,GasA,Y,,,,Y,0,0,0,0,0,0,97000
1040,Pave,,Lvl,AllPub,SFoyer,1970,GasA,Y,Attchd,TA,TA,Y,0,0,0,0,0,0,80000
1041,Pave,,Lvl,AllPub,1Story,1957,GasA,Y,Attchd,TA,TA,Y,0,0,0,0,0,0,155000
1042,Pave,,Lvl,AllPub,2Story,1966,GasA,Y,Attchd,TA,TA,Y,0,40,0,0,0,0,173000
1043,Pave,,Lvl,AllPub,1Story,2005,GasA,Y,Attchd,TA,TA,Y,170,63,0,0,0,0,196000
1044,Pave,,Lvl,AllPub,2Story,1990,GasA,Y,Attchd,TA,TA,Y,192,121,0,0,0,0,262280
1045,Pave,,Lvl,AllPub,1Story,1981,GasA,Y,Attchd,TA,TA,Y,474,120,0,0,0,0,278000
1046,Pave,,Lvl,AllPub,1Story,1955,GasA,Y,Attchd,TA,TA,Y,0,0,0,0,0,0,139600
1047,Pave,,Lvl,AllPub,2Story,2005,GasA,Y,BuiltIn,TA,TA,Y,214,108,0,0,0,0,556581
1048,Pave,,Lvl,AllPub,1Story,1994,GasA,Y,Detchd,TA,TA,Y,0,0,0,0,0,0,145000
1049,Pave,,Lvl,AllPub,1Story,1960,GasA,Y,Attchd,TA,TA,Y,0,0,0,0,0,0,115000
1050,Pave,,Low,AllPub,1Story,1946,GasA,Y,Detchd,TA,TA,Y,0,0,0,0,0,0,84900
1051,Pave,,Lvl,AllPub,1Story,2007,GasA,Y,Attchd,TA,TA,Y,0,22,0,0,0,0,176485
1052,Pave,,Lvl,AllPub,1Story,2007,GasA,Y,Attchd,TA,TA,Y,0,20,0,0,0,0,200141
1053,Pave,,Lvl,AllPub,2Story,1964,GasA,Y,Attchd,TA,TA,Y,0,52,0,0,0,0,165000
1054,Pave,,Lvl,AllPub,1Story,1957,GasA,Y,Basment,TA,TA,Y,116,78,0,0,0,0,144500
1055,Pave,,Lvl,AllPub,2Story,2002,GasA,Y,Attchd,TA,TA,Y,199,60,0,0,0,0,255000
1056,Pave,,Lvl,AllPub,1Story,1976,GasA,Y,Attchd,TA,TA,Y,0,0,0,0,189,0,180000
1057,Pave,,Lvl,AllPub,1Story,2005,GasA,Y,Attchd,TA,TA,Y,192,36,0,0,0,0,185850
1058,Pave,,Lvl,AllPub,2Story,1994,GasA,Y,BuiltIn,TA,TA,Y,168,98,0,0,0,0,248000
1059,Pave,,Lvl,AllPub,2Story,2008,GasA,Y,Attchd,TA,TA,Y,0,102,0,0,0,0,335000
1060,Pave,,HLS,AllPub,1.5Fin,1932,GasA,Y,Detchd,TA,Fa,Y,0,0,19,0,0,0,220000
1061,Pave,,Lvl,AllPub,1Story,2001,GasA,Y,Attchd,TA,TA,Y,0,0,170,0,0,0,213500
1062,Grvl,,Low,AllPub,1Story,1935,GasA,Y,Detchd,TA,TA,Y,0,20,0,0,0,0,81000
1063,Pave,Grvl,Lvl,AllPub,2Story,1900,GasA,N,Detchd,TA,TA,Y,0,57,0,0,0,0,90000
1064,Pave,,Lvl,AllPub,1Story,1925,GasA,Y,Detchd,TA,TA,Y,166,120,0,0,0,0,110500
1065,Pave,,Lvl,AllPub,1Story,1966,GasA,Y,Attchd,TA,TA,Y,0,58,0,0,0,0,154000
1066,Pave,,Lvl,AllPub,2Story,1996,GasA,Y,Attchd,TA,TA,Y,296,44,0,0,0,0,328000
1067,Pave,,Lvl,AllPub,2Story,1993,GasA,Y,Attchd,TA,TA,Y,0,40,0,0,0,0,178000
1068,Pave,,Lvl,AllPub,2Story,1964,GasA,Y,Attchd,TA,TA,Y,328,128,0,0,189,0,167900
1069,Pave,,Lvl,AllPub,2Story,1973,GasA,Y,Attchd,TA,TA,Y,728,20,0,0,0,0,151400
1070,Pave,,Lvl,AllPub,1.5Unf,1949,GasA,Y,Detchd,TA,TA,Y,0,0,0,0,0,0,135000
1071,Pave,,Lvl,AllPub,1Story,1956,GasA,Y,Attchd,TA,TA,Y,0,20,0,0,192,0,135000
1072,Pave,,Lvl,AllPub,2Story,1968,GasA,Y,Attchd,TA,TA,Y,0,0,0,0,0,0,154000
1073,Pave,,Lvl,AllPub,1.5Fin,1948,GasA,Y,Detchd,TA,TA,P,0,0,0,0,0,0,91500
1074,Pave,,Bnk,AllPub,2Story,1977,GasA,Y,Attchd,TA,TA,Y,252,0,0,0,0,0,159500
1075,Pave,,Lvl,AllPub,1Story,2006,GasA,Y,Attchd,TA,TA,Y,140,93,0,0,0,0,194000
1076,Pave,,Lvl,AllPub,2Story,1940,GasA,Y,Attchd,TA,TA,Y,0,0,0,0,0,0,219500
1077,Pave,Grvl,Lvl,AllPub,1.5Fin,1936,GasA,Y,Attchd,TA,TA,Y,436,21,0,0,0,0,170000
1078,Pave,,Lvl,AllPub,1Story,1969,GasA,Y,Attchd,TA,TA,Y,240,32,0,0,0,0,138800
1079,Pave,,Lvl,AllPub,1Story,2004,GasA,Y,Attchd,TA,TA,Y,140,0,0,0,0,0,155900
1080,Pave,,Lvl,AllPub,1Story,1994,GasA,Y,Attchd,TA,TA,Y,0,64,0,0,0,0,126000
1081,Pave,,Lvl,AllPub,1Story,1971,GasA,Y,Attchd,TA,TA,Y,55,0,0,216,0,0,145000
1082,Pave,,Lvl,AllPub,1Story,1963,GasA,Y,Attchd,TA,TA,Y,0,0,220,0,0,0,133000
1083,Pave,,Lvl,AllPub,1Story,2002,GasA,Y,Attchd,TA,TA,Y,192,39,0,0,0,0,192000
1084,Pave,,Lvl,AllPub,1Story,1964,GasA,Y,Attchd,TA,TA,Y,0,116,0,0,0,0,160000
1085,Pave,,Lvl,AllPub,2Story,1995,GasA,Y,Attchd,TA,TA,Y,315,44,0,0,0,0,187500
1086,Pave,,Lvl,AllPub,SFoyer,1992,GasA,Y,Attchd,TA,TA,Y,120,0,0,0,0,0,147000
1087,Pave,,Lvl,AllPub,2Story,1973,GasA,Y,Attchd,TA,TA,Y,120,96,0,0,0,0,83500
1088,Pave,,Lvl,AllPub,2Story,2005,GasA,Y,Attchd,TA,TA,Y,160,50,0,0,0,0,252000
1089,Pave,,Lvl,AllPub,2Story,2004,GasA,Y,Detchd,TA,TA,Y,0,40,0,0,0,0,137500
1090,Pave,Pave,Lvl,AllPub,1Story,2005,GasA,Y,Attchd,TA,TA,Y,0,84,0,0,0,0,197000
1091,Pave,,Lvl,AllPub,1Story,1950,Wall,N,Detchd,TA,TA,Y,0,0,0,0,0,0,92900
1092,Pave,Pave,Lvl,AllPub,2Story,1999,GasA,Y,Detchd,TA,TA,Y,0,48,0,0,0,0,160000
1093,Pave,,Bnk,AllPub,1.5Fin,1925,GasA,Y,Detchd,TA,TA,Y,342,0,128,0,0,0,136500
1094,Pave,,Lvl,AllPub,1Story,1965,GasA,Y,Detchd,TA,TA,Y,0,64,0,0,0,0,146000
1095,Pave,,Lvl,AllPub,1Story,1956,GasA,Y,Attchd,TA,TA,Y,0,0,80,0,160,0,129000
1096,Pave,,Lvl,AllPub,1Story,2006,GasA,Y,Attchd,TA,TA,Y,0,22,0,0,0,0,176432
1097,Pave,,Lvl,AllPub,2Story,1914,GasA,Y,,,,Y,136,0,115,0,0,0,127000
1098,Pave,,Lvl,AllPub,1Story,1986,GasA,Y,Attchd,TA,TA,Y,0,74,137,0,0,0,170000
1099,Pave,,Lvl,AllPub,1.5Fin,1936,GasA,Y,Detchd,TA,TA,Y,0,0,0,0,0,0,128000
1100,Pave,,Lvl,AllPub,1Story,1978,GasA,Y,Attchd,TA,TA,Y,0,0,0,0,0,0,157000
1101,Pave,,Bnk,AllPub,1Story,1920,GasA,N,Detchd,TA,TA,N,0,0,0,0,0,0,60000
1102,Pave,,Lvl,AllPub,1Story,1971,GasA,Y,Detchd,TA,TA,Y,0,0,0,0,0,0,119500
1103,Pave,,Lvl,AllPub,1Story,1960,GasA,Y,Attchd,TA,TA,Y,0,16,0,0,0,0,135000
1104,Pave,,Lvl,AllPub,1Story,1959,GasA,Y,BuiltIn,TA,TA,Y,0,0,192,0,0,0,159500
1105,Pave,,Lvl,AllPub,2Story,1970,GasA,Y,Detchd,TA,TA,Y,0,0,0,0,0,0,106000
1106,Pave,,Lvl,AllPub,2Story,1994,GasA,Y,Attchd,TA,TA,Y,186,32,0,0,0,0,325000
1107,Pave,,Lvl,AllPub,1Story,1990,GasA,Y,Attchd,TA,TA,Y,0,244,0,0,0,0,179900
1108,Pave,,HLS,AllPub,2Story,2006,GasA,Y,BuiltIn,TA,TA,Y,0,100,0,0,0,0,274725
1109,Pave,,Lvl,AllPub,2Story,2000,GasA,Y,Attchd,TA,TA,Y,100,48,0,0,0,0,181000
1110,Pave,,Lvl,AllPub,1Story,2004,GasA,Y,Attchd,TA,TA,Y,125,185,0,0,0,0,280000
1111,Pave,,Lvl,AllPub,2Story,1995,GasA,Y,Attchd,TA,TA,Y,224,84,0,0,0,0,188000
1112,Pave,,Lvl,AllPub,2Story,1976,GasA,Y,Attchd,TA,TA,Y,0,69,0,0,0,0,205000
1113,Pave,,Lvl,AllPub,1Story,1957,GasA,Y,Detchd,TA,TA,Y,0,0,0,0,0,0,129900
1114,Pave,,Lvl,AllPub,1Story,1953,GasA,Y,Attchd,TA,TA,Y,0,18,0,0,0,0,134500
1115,Pave,,Lvl,AllPub,1Story,1954,GasA,Y,Detchd,TA,TA,Y,0,0,0,0,0,0,117000
1116,Pave,,Lvl,AllPub,1Story,2007,GasA,Y,Attchd,TA,TA,Y,0,0,0,0,0,0,318000
1117,Pave,,Lvl,AllPub,SLvl,2002,GasA,Y,BuiltIn,TA,TA,Y,120,0,0,0,0,0,184100
1118,Pave,,Lvl,AllPub,1Story,1967,GasA,Y,Attchd,TA,TA,Y,0,0,0,0,0,0,130000
1119,Pave,,Lvl,AllPub,SLvl,1958,GasA,Y,BuiltIn,TA,TA,Y,280,34,0,0,0,0,140000
1120,Pave,,Lvl,AllPub,1Story,1959,GasA,Y,Attchd,TA,TA,Y,140,0,252,0,0,0,133700
1121,Pave,,Bnk,AllPub,1Story,1920,GasA,Y,Detchd,TA,TA,Y,0,22,112,0,0,0,118400
1122,Pave,,Lvl,AllPub,1Story,2005,GasA,Y,Attchd,TA,TA,Y,144,20,0,0,0,0,212900
1123,Pave,,Lvl,AllPub,1Story,1956,GasA,Y,Basment,TA,TA,Y,64,0,0,0,160,0,112000
1124,Pave,,Lvl,AllPub,1Story,1947,GasA,Y,,,,Y,0,200,0,0,0,0,118000
1125,Pave,,Lvl,AllPub,SLvl,1992,GasA,Y,Attchd,TA,TA,Y,100,25,0,0,0,0,163900
1126,Pave,,Lvl,AllPub,1Story,1955,GasA,Y,Detchd,Fa,Fa,Y,0,0,0,0,0,0,115000
1127,Pave,,Lvl,AllPub,1Story,2007,GasA,Y,Attchd,TA,TA,Y,143,20,0,0,0,0,174000
1128,Pave,,Lvl,AllPub,1Story,2004,GasA,Y,Attchd,TA,TA,Y,144,36,0,0,0,0,259000
1129,Pave,,Lvl,AllPub,2Story,2004,GasA,Y,BuiltIn,TA,TA,Y,100,48,0,0,0,0,215000
1130,Pave,Grvl,Lvl,AllPub,SFoyer,1980,GasA,Y,Detchd,TA,TA,Y,49,0,0,0,0,0,140000
1131,Pave,,Lvl,AllPub,1.5Fin,1928,GasA,Y,Detchd,TA,TA,Y,431,44,0,0,0,0,135000
1132,Pave,,Lvl,AllPub,1Story,1991,GasA,Y,,,,Y,0,28,0,0,0,0,93500
1133,Pave,,Lvl,AllPub,2Story,1880,GasW,Y,Detchd,Fa,TA,N,0,48,0,0,0,0,117500
1134,Pave,,Lvl,AllPub,2Story,1995,GasA,Y,Attchd,TA,TA,Y,0,155,0,0,0,0,239500
1135,Pave,,HLS,AllPub,2Story,1997,GasA,Y,Attchd,TA,TA,Y,100,38,0,0,0,0,169000
1136,Pave,,Lvl,AllPub,1Story,1926,GasA,N,Detchd,TA,TA,Y,0,128,0,0,0,0,102000
1137,Pave,,Lvl,AllPub,1.5Fin,1950,GasA,Y,Attchd,TA,TA,Y,0,0,96,0,0,0,119000
1138,Pave,,Lvl,AllPub,1.5Fin,1875,GasA,N,,,,N,0,0,176,0,0,0,94000
1139,Pave,,Lvl,AllPub,1Story,1977,GasA,Y,Attchd,TA,TA,Y,264,32,0,0,0,0,196000
1140,Pave,,Lvl,AllPub,1Story,1920,GasA,Y,Detchd,TA,TA,Y,0,0,216,0,126,0,144000
1141,Pave,,Lvl,AllPub,1Story,1951,GasA,Y,Detchd,TA,TA,Y,0,0,0,0,0,0,139000
1142,Pave,,Lvl,AllPub,2Story,1976,GasA,Y,Attchd,TA,TA,Y,448,96,0,0,0,0,197500
1143,Pave,,Lvl,AllPub,2Story,2006,GasA,Y,BuiltIn,TA,TA,Y,125,144,0,0,0,0,424870
1144,Pave,,Lvl,AllPub,1Story,1959,GasA,Y,,,,Y,0,24,0,0,0,0,80000
1145,Pave,,Lvl,AllPub,1.5Fin,1941,Grav,N,Detchd,TA,TA,Y,0,0,0,0,0,0,80000
1146,Pave,,Lvl,AllPub,1.5Fin,1928,GasA,Y,Detchd,TA,TA,Y,0,0,0,0,0,0,149000
